high,timestamp,volume,low,close,open
11040.18,2020-09-17 17:00:00,4398.92439287,10816.54,10931.2,10947.35
11183.01,2020-09-18 17:00:00,2253.35153789,10890.53,11077.22,10935.49
11079.25,2020-09-19 17:00:00,3250.01749577,10755.9,10923.5,11070.84
10996.98,2020-09-20 17:00:00,9948.02125053,10286.56,10411.29,10921.53
10573.05,2020-09-21 17:00:00,4800.59855196,10353.39,10534.31,10418.83
10541.39,2020-09-22 17:00:00,5711.36066207,10138.3,10233.42,10525.72
10795.53,2020-09-23 17:00:00,6703.91881646,10193.2,10744.02,10236.86
10762.65,2020-09-24 17:00:00,6346.72379355,10553.14,10689.81,10738.46
10830.0,2020-09-25 17:00:00,2550.31630347,10655.29,10729.09,10694.23
10807.14,2020-09-26 17:00:00,2286.86162473,10593.58,10780.66,10731.09
10950.0,2020-09-27 17:00:00,4991.57062725,10628.52,10689.48,10779.99
10865.0,2020-09-28 17:00:00,4029.39173043,10636.66,10836.42,10681.41
10847.5,2020-09-29 17:00:00,4304.622694899999,10658.56,10778.22,10840.0
10940.22,2020-09-30 17:00:00,8678.34728292,10437.08,10622.71,10780.83
10667.53,2020-10-01 17:00:00,8333.45852437,10380.0,10578.54,10611.17
10605.79,2020-10-02 17:00:00,1134.79775814,10500.0,10553.66,10571.6
10699.88,2020-10-03 17:00:00,1057.77530355,10524.81,10669.63,10543.17
10805.82,2020-10-04 17:00:00,3618.01529204,10620.71,10795.0,10666.16
10801.86,2020-10-05 17:00:00,4800.69513633,10525.0,10606.33,10797.36
10682.56,2020-10-06 17:00:00,5560.24913562,10547.71,10669.14,10602.31
10957.0,2020-10-07 17:00:00,6969.04085121,10535.06,10925.2,10669.1
11118.49,2020-10-08 17:00:00,5355.33959365,10826.4,11052.0,10927.02
11496.06,2020-10-09 17:00:00,3270.37027031,11059.62,11301.2,11060.46
11447.44,2020-10-10 17:00:00,2177.65085818,11272.11,11372.93,11300.97
11731.7,2020-10-11 17:00:00,7088.22778528,11175.99,11535.98,11372.48
11567.4,2020-10-12 17:00:00,5097.96082433,11314.53,11427.98,11539.42
11555.1,2020-10-13 17:00:00,3788.25075923,11287.42,11428.84,11440.28
11623.6,2020-10-14 17:00:00,4864.42955616,11250.01,11511.11,11430.49
11548.65,2020-10-15 17:00:00,4309.22448566,11200.0,11321.86,11506.53
11415.48,2020-10-16 17:00:00,1124.42019876,11264.01,11365.8,11331.88
11526.34,2020-10-17 17:00:00,1047.16869132,11352.79,11519.97,11363.4
11840.0,2020-10-18 17:00:00,5459.93398846,11409.94,11764.14,11518.58
12059.94,2020-10-19 17:00:00,5859.83732437,11680.0,11921.11,11759.2
13235.0,2020-10-20 17:00:00,20093.61486293,11899.1,12802.67,11921.33
13208.25,2020-10-21 17:00:00,9277.56218571,12686.73,12983.26,12802.63
13037.26,2020-10-22 17:00:00,4996.39791976,12729.82,12941.59,12983.26
13182.83,2020-10-23 17:00:00,2820.82333324,12887.38,13122.73,12940.03
13363.53,2020-10-24 17:00:00,3658.60280875,12903.74,13039.09,13115.18
13250.0,2020-10-25 17:00:00,5725.19571956,12773.5,13066.73,13041.12
13788.0,2020-10-26 17:00:00,11242.75450774,13057.09,13647.9,13065.1
13864.89,2020-10-27 17:00:00,10670.86461819,12892.0,13274.73,13642.31
13650.0,2020-10-28 17:00:00,8894.95694501,12993.0,13468.44,13275.82
13675.56,2020-10-29 17:00:00,8981.11986042,13129.26,13562.13,13456.14
14100.0,2020-10-30 17:00:00,6337.39292768,13420.97,13816.08,13569.42
13907.47,2020-10-31 17:00:00,2534.08581497,13629.31,13762.0,13799.44
13842.5,2020-11-01 16:00:00,7065.41110933,13220.0,13563.72,13762.0
14083.76,2020-11-02 16:00:00,7225.86635614,13287.7,14041.58,13578.82
14277.5,2020-11-03 16:00:00,10926.32680544,13520.87,14160.59,14041.58
15770.58,2020-11-04 16:00:00,18422.63186045,14100.0,15605.04,14168.49
15968.98,2020-11-05 16:00:00,13479.46706771,15196.01,15598.09,15608.32
15778.6,2020-11-06 16:00:00,10933.92419186,14351.0,14838.97,15603.28
15664.9,2020-11-07 16:00:00,5046.49916395,14727.19,15489.15,14829.32
15854.48,2020-11-08 16:00:00,14466.07953692,14824.66,15332.04,15484.68
15482.76,2020-11-09 16:00:00,8966.48171393,15092.47,15313.65,15349.32
15991.01,2020-11-10 16:00:00,10013.26427187,15290.85,15707.89,15314.94
16369.99,2020-11-11 16:00:00,16261.47118864,15481.0,16300.0,15702.0
16494.52,2020-11-12 16:00:00,7843.22421583,15970.33,16335.58,16300.0
16341.89,2020-11-13 16:00:00,5046.32670498,15715.1,16086.34,16339.06
16170.0,2020-11-14 16:00:00,3225.70533016,15786.46,15975.49,16092.8
16894.93,2020-11-15 16:00:00,7511.71484029,15875.5,16724.62,15975.49
17868.0,2020-11-16 16:00:00,9824.73852957,16570.0,17680.63,16727.85
18483.0,2020-11-17 16:00:00,15717.92072069,17041.47,17785.95,17681.77
18189.97,2020-11-18 16:00:00,10506.69646215,17346.62,17825.47,17792.96
18824.88,2020-11-19 16:00:00,10020.01351326,17755.81,18687.65,17822.37
18977.0,2020-11-20 16:00:00,5937.50536305,18333.45,18725.0,18685.08
18770.55,2020-11-21 16:00:00,6417.21771734,17600.0,18435.2,18726.43
18786.31,2020-11-22 16:00:00,9412.08722183,18001.95,18383.35,18432.6
19442.13,2020-11-23 16:00:00,13262.83116668,18068.56,19160.85,18386.92
19490.0,2020-11-24 16:00:00,8962.62225501,18470.91,18732.43,19175.13
18911.04,2020-11-25 16:00:00,21424.98655676,16218.0,17160.09,18727.24
17471.89,2020-11-26 16:00:00,8964.83242941,16435.47,17154.39,17168.31
17896.03,2020-11-27 16:00:00,4471.52202455,16875.01,17741.79,17160.38
18352.47,2020-11-28 16:00:00,3736.1591794,17534.87,18192.03,17724.41
19864.15,2020-11-29 16:00:00,10612.67092499,18196.75,19700.19,18196.75
19918.01,2020-11-30 16:00:00,11799.58943351,18100.0,18771.43,19703.53
19346.9,2020-12-01 16:00:00,6749.36401948,18334.0,19226.55,18773.21
19621.0,2020-12-02 16:00:00,6196.52507218,18881.62,19448.4,19220.09
19552.5,2020-12-03 16:00:00,6261.69674357,18573.89,18673.76,19439.94
19185.17,2020-12-04 16:00:00,2376.72322359,18500.0,19162.16,18650.08
19418.39,2020-12-05 16:00:00,2503.4542629000002,18870.62,19380.58,19162.17
19431.0,2020-12-06 16:00:00,4323.27044132,18905.0,19173.5,19385.13
19300.55,2020-12-07 16:00:00,5979.96623279,18163.52,18316.43,19183.13
18654.92,2020-12-08 16:00:00,8906.94524733,17640.33,18556.64,18311.31
18562.13,2020-12-09 16:00:00,6784.45549144,17908.0,18250.3,18546.38
18290.43,2020-12-10 16:00:00,6687.92267389,17569.58,18040.02,18250.3
18956.46,2020-12-11 16:00:00,3515.32704607,18022.55,18815.63,18031.23
19416.64,2020-12-12 16:00:00,4251.96121032,18628.1,19162.36,18806.83
19346.9,2020-12-13 16:00:00,3618.37690457,18979.21,19274.33,19151.82
19567.84,2020-12-14 16:00:00,6750.77219425,19050.0,19434.87,19274.33
21576.76,2020-12-15 16:00:00,14974.62184371,19277.66,21365.7,19434.55
23777.0,2020-12-16 16:00:00,22626.69253048,21244.04,22814.24,21358.96
23284.68,2020-12-17 16:00:00,11360.33890442,22360.93,23136.14,22829.89
24217.38,2020-12-18 16:00:00,8672.0376961,22719.78,23842.99,23142.05
24298.04,2020-12-19 16:00:00,5095.96264009,23092.77,23470.85,23842.38
24123.83,2020-12-20 16:00:00,12675.12801873,21864.86,22732.01,23470.85
23843.21,2020-12-21 16:00:00,9367.60948339,22383.59,23835.1,22750.07
24096.9,2020-12-22 16:00:00,11541.96937133,22624.92,23247.71,23819.08
23478.68,2020-12-23 16:00:00,2902.45827152,22700.1,23206.44,23215.0
