"filename","sheetname","clusters","max_refs","avg_refs","min_refs","formulas","ratio"
"stacey_white_000_1_1.pst.279.xls","SC Gas MTM",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.279.xls","SC Total Gas",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.279.xls","SC Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.279.xls","Summary",16,13366,5292.8263157894736842,0,380,23.7500000000000000
"stacey_white_000_1_1.pst.279.xls","TBS CRD MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.279.xls","TBS Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.280.xls","West Power Pos Change",3,2,1.8615384615384615,1,780,260.0000000000000000
"stacey_white_000_1_1.pst.281.xls","Power Desk Daily PriceA",4,7,1.7944250871080139,0,574,143.5000000000000000
"stacey_white_000_1_1.pst.282.xls","Power West P&L ",11,8,1.5099337748344371,1,906,82.3636363636363636
"stacey_white_000_1_1.pst.282.xls","Stacey's Working Sheet",3,7,1.0583373845405931,1,4114,1371.3333333333333333
"stacey_white_000_1_1.pst.282.xls","SUM SO2",6,21,2.9923913043478261,0,1840,306.6666666666666667
"stacey_white_000_1_1.pst.285.xls","Graph Data Aug 20",16,9,2.0564516129032258,0,248,15.5000000000000000
"stacey_white_000_1_1.pst.285.xls","Graph Data Aug 27",16,9,2.0454545454545455,0,264,16.5000000000000000
"stacey_white_000_1_1.pst.285.xls","Graph Data Oct 01",16,9,2.1570680628272251,0,382,23.8750000000000000
"stacey_white_000_1_1.pst.285.xls","Graph Data Oct 015",17,9,2.1421800947867299,0,422,24.8235294117647059
"stacey_white_000_1_1.pst.285.xls","Graph Data Oct 08",17,9,2.1280788177339901,0,406,23.8823529411764706
"stacey_white_000_1_1.pst.285.xls","Graph Data Sep 04",15,9,2.1257861635220126,0,318,21.2000000000000000
"stacey_white_000_1_1.pst.285.xls","Graph Data Sep 10",16,9,2.1183431952662722,0,338,21.1250000000000000
"stacey_white_000_1_1.pst.285.xls","Graph Data Sep 17",16,9,2.1477272727272727,0,352,22.0000000000000000
"stacey_white_000_1_1.pst.285.xls","Graph Data Sep 24",15,9,2.1513513513513514,0,370,24.6666666666666667
"stacey_white_000_1_1.pst.287.xls","ARG Gas Firm",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","ARG Gas IM",11,366,17.7382910861171731,0,11914,1083.0909090909090909
"stacey_white_000_1_1.pst.287.xls","ARG Gas Transport",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","Arg Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","BRA Power",13,366,17.9096610169491525,0,11800,907.6923076923076923
"stacey_white_000_1_1.pst.287.xls","BRA PWR Certificates",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","CRD Hedge",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.287.xls","EZE Power Trading",12,366,17.8733085250338295,0,11824,985.3333333333333333
"stacey_white_000_1_1.pst.287.xls","GNS Bolv Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","MM PLANT",13,366,17.8944961896697714,0,11810,908.4615384615384615
"stacey_white_000_1_1.pst.287.xls","Modesto Maranzana Power",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","Plant Manager",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","RAC V@r Total",5,22,3.4418265221017515,0,9592,1918.4000000000000000
"stacey_white_000_1_1.pst.287.xls","Rio Cuarto Power Trading",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","SC Gas MTM",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.287.xls","SC Total Gas",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","SC Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","Summary",16,13366,5292.8263157894736842,0,380,23.7500000000000000
"stacey_white_000_1_1.pst.287.xls","TBS CRD MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.287.xls","TBS Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.289.xls","Daily Peak and Off Peak",2,2,1.4633484162895928,1,2210,1105.0000000000000000
"stacey_white_000_1_1.pst.289.xls","West Power Pos Change",3,2,1.8615384615384615,1,780,260.0000000000000000
"stacey_white_000_1_1.pst.290.xls","Power Desk Daily PriceA",4,6,1.7909407665505226,0,574,143.5000000000000000
"stacey_white_000_1_1.pst.291.xls","Power West P&L ",11,8,1.5099337748344371,1,906,82.3636363636363636
"stacey_white_000_1_1.pst.291.xls","Stacey's Working Sheet",3,7,1.0583373845405931,1,4114,1371.3333333333333333
"stacey_white_000_1_1.pst.291.xls","SUM SO2",6,21,2.9923913043478261,0,1840,306.6666666666666667
"stacey_white_000_1_1.pst.296.xls","ARG Gas Firm",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","ARG Gas IM",11,366,17.7382910861171731,0,11914,1083.0909090909090909
"stacey_white_000_1_1.pst.296.xls","ARG Gas Transport",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","Arg Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","BRA Power",13,366,17.9096610169491525,0,11800,907.6923076923076923
"stacey_white_000_1_1.pst.296.xls","BRA PWR Certificates",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","CRD Hedge",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.296.xls","EZE Power Trading",12,366,17.8733085250338295,0,11824,985.3333333333333333
"stacey_white_000_1_1.pst.296.xls","GNS Bolv Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","MM PLANT",13,366,17.8944961896697714,0,11810,908.4615384615384615
"stacey_white_000_1_1.pst.296.xls","Modesto Maranzana Power",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","Plant Manager",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","RAC V@r Total",5,22,3.4418265221017515,0,9592,1918.4000000000000000
"stacey_white_000_1_1.pst.296.xls","Rio Cuarto Power Trading",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","SC Gas MTM",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.296.xls","SC Total Gas",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","SC Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","Summary",16,13366,5292.8263157894736842,0,380,23.7500000000000000
"stacey_white_000_1_1.pst.296.xls","TBS CRD MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.296.xls","TBS Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.297.xls","Daily Peak and Off Peak",2,2,1.4633484162895928,1,2210,1105.0000000000000000
"stacey_white_000_1_1.pst.297.xls","West Power Pos Change",3,2,1.8615384615384615,1,780,260.0000000000000000
"stacey_white_000_1_1.pst.299.xls","Power West P&L ",11,8,1.5099337748344371,1,906,82.3636363636363636
"stacey_white_000_1_1.pst.299.xls","Stacey's Working Sheet",3,7,1.0583373845405931,1,4114,1371.3333333333333333
"stacey_white_000_1_1.pst.299.xls","SUM SO2",6,21,2.9923913043478261,0,1840,306.6666666666666667
"stacey_white_000_1_1.pst.3.xls","ARG Gas Firm",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","ARG Gas IM",11,366,17.7382910861171731,0,11914,1083.0909090909090909
"stacey_white_000_1_1.pst.3.xls","ARG Gas Transport",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","Arg Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","BRA Power",13,366,17.9096610169491525,0,11800,907.6923076923076923
"stacey_white_000_1_1.pst.3.xls","BRA PWR Certificates",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","CRD Hedge",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.3.xls","ELETROBOLT",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","EZE Power Trading",12,366,17.8733085250338295,0,11824,985.3333333333333333
"stacey_white_000_1_1.pst.3.xls","GNS Bolv Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","MM PLANT",13,366,17.8944961896697714,0,11810,908.4615384615384615
"stacey_white_000_1_1.pst.3.xls","Modesto Maranzana Power",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","Plant Manager",11,366,17.9614142444331124,0,11766,1069.6363636363636364
"stacey_white_000_1_1.pst.3.xls","RAC V@r Total",5,22,3.4418265221017515,0,9592,1918.4000000000000000
"stacey_white_000_1_1.pst.3.xls","Rio Cuarto Power Trading",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","SC Gas MTM",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.3.xls","SC Total Gas",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","SC Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","Summary",16,13366,5239.6517412935323383,0,402,25.1250000000000000
"stacey_white_000_1_1.pst.3.xls","TBS CRD MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.3.xls","TBS Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","ARG Gas Firm",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","ARG Gas IM",11,366,17.7382910861171731,0,11914,1083.0909090909090909
"stacey_white_000_1_1.pst.300.xls","ARG Gas Transport",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","Arg Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","BRA Power",13,366,17.9096610169491525,0,11800,907.6923076923076923
"stacey_white_000_1_1.pst.300.xls","BRA PWR Certificates",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","CRD Hedge",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.300.xls","EZE Power Trading",12,366,17.8733085250338295,0,11824,985.3333333333333333
"stacey_white_000_1_1.pst.300.xls","GNS Bolv Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","MM PLANT",13,366,17.8944961896697714,0,11810,908.4615384615384615
"stacey_white_000_1_1.pst.300.xls","Modesto Maranzana Power",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","Plant Manager",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","RAC V@r Total",5,22,3.4418265221017515,0,9592,1918.4000000000000000
"stacey_white_000_1_1.pst.300.xls","Rio Cuarto Power Trading",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","SC Gas MTM",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.300.xls","SC Total Gas",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","SC Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","Summary",16,13366,5292.8263157894736842,0,380,23.7500000000000000
"stacey_white_000_1_1.pst.300.xls","TBS CRD MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.300.xls","TBS Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.302.xls","Daily Peak and Off Peak",2,2,1.4633484162895928,1,2210,1105.0000000000000000
"stacey_white_000_1_1.pst.302.xls","West Power Pos Change",3,2,1.8615384615384615,1,780,260.0000000000000000
"stacey_white_000_1_1.pst.303.xls","Power Desk Daily PriceA",4,4,1.7839721254355401,0,574,143.5000000000000000
"stacey_white_000_1_1.pst.304.xls","Power West P&L ",11,8,1.5099337748344371,1,906,82.3636363636363636
"stacey_white_000_1_1.pst.304.xls","Stacey's Working Sheet",3,7,1.0583373845405931,1,4114,1371.3333333333333333
"stacey_white_000_1_1.pst.304.xls","SUM SO2",6,21,2.9923913043478261,0,1840,306.6666666666666667
"stacey_white_000_1_1.pst.305.xls","ARG Gas Firm",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","ARG Gas IM",11,366,17.7382910861171731,0,11914,1083.0909090909090909
"stacey_white_000_1_1.pst.305.xls","ARG Gas Transport",11,366,19.4067335487162047,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","Arg Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","BRA Power",13,366,17.9096610169491525,0,11800,907.6923076923076923
"stacey_white_000_1_1.pst.305.xls","BRA PWR Certificates",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","CRD Hedge",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.305.xls","EZE Power Trading",12,366,17.8733085250338295,0,11824,985.3333333333333333
"stacey_white_000_1_1.pst.305.xls","GNS Bolv Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","MM PLANT",13,366,17.8944961896697714,0,11810,908.4615384615384615
"stacey_white_000_1_1.pst.305.xls","Modesto Maranzana Power",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","Plant Manager",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.305.xls","RAC V@r Total",5,22,3.4418265221017515,0,9592,1918.4000000000000000
"stacey_white_000_1_1.pst.305.xls","Rio Cuarto Power Trading",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","SC Gas MTM",11,366,17.9644678680720843,0,11764,1069.4545454545454545
"stacey_white_000_1_1.pst.305.xls","SC Total Gas",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","SC Total Power",11,366,19.3756163917701071,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","Summary",16,13366,5292.8263157894736842,0,380,23.7500000000000000
"stacey_white_000_1_1.pst.305.xls","TBS CRD MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.305.xls","TBS Gas MTM",11,366,17.9675225301819418,1,11762,1069.2727272727272727
"stacey_white_000_1_1.pst.33.xls","Sheet1",3,462,8.0818181818181818,2,440,146.6666666666666667
"stacey_white_000_1_1.pst.33.xls","Sheet2",2,246,3.9518072289156627,1,498,249.0000000000000000
"stacey_white_000_1_1.pst.34.xls","Sheet1",3,462,8.0818181818181818,2,440,146.6666666666666667
"stacey_white_000_1_1.pst.34.xls","Sheet2",2,246,3.9518072289156627,1,498,249.0000000000000000
"stacey_white_000_1_1.pst.36.xls","Trader Performance",4,54,7.3250000000000000,1,560,140.0000000000000000
"stacey_white_000_1_1.pst.366.xls","By Counterparty",2,285,119.4916666666666667,2,1440,720.0000000000000000
"stacey_white_000_1_1.pst.366.xls","By Region",2,113,48.2332563510392610,2,866,433.0000000000000000
"stacey_white_000_1_1.pst.367.xls","By Counterparty",2,319,174.9864620938628159,2,2216,1108.0000000000000000
"stacey_white_000_1_1.pst.367.xls","By Region",3,226,45.8848063555114201,2,2014,671.3333333333333333
"stacey_white_000_1_1.pst.378.xls","Floor Plan Changes",4,100,2.1134564643799472,0,758,189.5000000000000000
"stacey_white_000_1_1.pst.379.xls","Floor Plan",4,106,2.0664819944598338,0,722,180.5000000000000000
"stacey_white_000_1_1.pst.38.xls","Summary of Days",3,370,289.1800000000000000,1,200,66.6666666666666667
"stacey_white_000_1_1.pst.382.xls","Associated",17,932,75.3425196850393701,1,1016,59.7647058823529412
"stacey_white_000_1_1.pst.382.xls","Check",3,125,19.2741935483870968,1,124,41.3333333333333333
"stacey_white_000_1_1.pst.382.xls","CLEAN",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","MID-COLUMBIA",17,932,70.0337972166998012,1,1006,59.1764705882352941
"stacey_white_000_1_1.pst.382.xls","NONCEC",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","NP15",17,932,70.8861480075901328,0,1054,62.0000000000000000
"stacey_white_000_1_1.pst.382.xls","Report",15,17,4.6937172774869110,1,764,50.9333333333333333
"stacey_white_000_1_1.pst.382.xls","ROCKIES",16,932,33.9640077821011673,1,2056,128.5000000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet1",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet2",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet3",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet4",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet5",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet6",16,932,68.3293413173652695,1,1002,62.6250000000000000
"stacey_white_000_1_1.pst.382.xls","Sheet7",16,932,68.5971943887775551,1,998,62.3750000000000000
"stacey_white_000_1_1.pst.382.xls","SP15",17,932,71.1561904761904762,1,1050,61.7647058823529412
"stacey_white_000_1_1.pst.382.xls","WSCC-N",16,932,36.1160621761658031,1,1930,120.6250000000000000
"stacey_white_000_1_1.pst.382.xls","WSCC-S",16,932,36.1879543094496366,0,1926,120.3750000000000000
"stacey_white_000_1_1.pst.382.xls","ZP26",16,932,33.9640077821011673,1,2056,128.5000000000000000
"stacey_white_000_1_1.pst.39.xls","Sheet1",3,462,8.0818181818181818,2,440,146.6666666666666667
"stacey_white_000_1_1.pst.39.xls","Sheet2",3,246,3.5728155339805825,1,618,206.0000000000000000
"stacey_white_000_1_1.pst.399.xls","mtm by ctpty thru 02-10",2,216,72.1679487179487179,2,1560,780.0000000000000000
"stacey_white_000_1_1.pst.399.xls","mtm by region thru 02-10",2,216,27.4538904899135447,2,1388,694.0000000000000000
"stacey_white_000_1_1.pst.40.xls","Sheet1",3,462,8.0818181818181818,2,440,146.6666666666666667
"stacey_white_000_1_1.pst.40.xls","Sheet2",3,246,3.5428571428571429,1,630,210.0000000000000000
"stacey_white_000_1_1.pst.400.xls","pos by ctpty thru 2010",2,216,68.4287564766839378,2,1544,772.0000000000000000
"stacey_white_000_1_1.pst.400.xls","pos by region thru 2010",3,216,27.9971264367816092,0,1392,464.0000000000000000
"stacey_white_000_1_1.pst.402.xls","Sheet2",2,1,1.00000000000000000000,1,438,219.0000000000000000
"stacey_white_000_1_1.pst.404.xls","as of 1-2",11,28,3.5573770491803279,0,122,11.0909090909090909
"stacey_white_000_1_1.pst.406.xls","07-00",2,433,216.7438596491228070,2,570,285.0000000000000000
"stacey_white_000_1_1.pst.406.xls","08-00",2,651,324.8775000000000000,2,800,400.0000000000000000
"stacey_white_000_1_1.pst.407.xls","Consolidated",3,4,2.1707317073170732,1,656,218.6666666666666667
"stacey_white_000_1_1.pst.419.xls","west all commodities",1,11,3.5797101449275362,3,138,138.0000000000000000
"stacey_white_000_1_1.pst.427.xls","Floor Plan",4,106,2.0664819944598338,0,722,180.5000000000000000
"stacey_white_000_1_1.pst.432.xls","Floor Plan",4,106,2.0754189944134078,0,716,179.0000000000000000
"stacey_white_000_1_1.pst.438.xls","Sheet1",5,24,2.4117647058823529,1,102,20.4000000000000000
"stacey_white_000_1_1.pst.46.xls","12-13 West Bankruptcy by Counte",1,43,41.4642857142857143,40,168,168.0000000000000000
"stacey_white_000_1_1.pst.47.xls","12-13 East & West Bankruptcy",3,88,52.8000000000000000,0,270,90.0000000000000000
"stacey_white_000_1_1.pst.47.xls","12-13 East Bankruptcy",4,71,47.9250000000000000,0,240,60.0000000000000000
"stacey_white_000_1_1.pst.47.xls","12-13 West Bankruptcy",1,43,41.4642857142857143,40,168,168.0000000000000000
"stacey_white_000_1_1.pst.5.xls","Delta (PV) Position as of 11-29",2,473,4.4041404140414041,2,2222,1111.0000000000000000
"stacey_white_000_1_1.pst.5.xls","P&L as of 11-29",2,473,4.5014436958614052,2,2078,1039.0000000000000000
"stacey_white_000_1_1.pst.50.xls","Sheet1",3,462,8.0818181818181818,2,440,146.6666666666666667
"stacey_white_000_1_1.pst.50.xls","Sheet2",1,1,1.00000000000000000000,1,422,422.0000000000000000
"stacey_white_000_1_1.pst.51.xls"," Bnk Reconciliation",8,19885,2219.8348317492936039,2,15572,1946.5000000000000000
"stacey_white_000_1_1.pst.51.xls"," Mid Off. Reconciliation ",3,2755,1155.2000000000000000,2,9180,3060.0000000000000000
"stacey_white_000_1_1.pst.51.xls","BNK Org Sheet",3,462,8.0818181818181818,2,440,146.6666666666666667
"stacey_white_000_1_1.pst.51.xls","NG Summary by Day",6,466,3.3272727272727273,2,4290,715.0000000000000000
"stacey_white_000_1_1.pst.51.xls","Power Summary by Day ",5,1241,389.6470588235294118,2,2788,557.6000000000000000
"steven_harris_000_1_1.pst.19.xls","monthly",20,5,2.7835051546391753,0,194,9.7000000000000000
"steven_merriss_000_1_1.pst.10.xls","APRIL (1)",1,24,18.6000000000000000,1,110,110.0000000000000000
"steven_merriss_000_1_1.pst.102.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.102.xls","Deals",6,72,6.5012106537530266,1,826,137.6666666666666667
"steven_merriss_000_1_1.pst.102.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.102.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.102.xls","Preschedule",23,48,4.4408092983211365,0,4646,202.0000000000000000
"steven_merriss_000_1_1.pst.103.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.103.xls","Deals",6,72,6.5312500000000000,1,832,138.6666666666666667
"steven_merriss_000_1_1.pst.103.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.103.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.103.xls","Preschedule",23,48,4.4422911283376400,0,4644,201.9130434782608696
"steven_merriss_000_1_1.pst.105.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.105.xls","Deals",6,76,6.6566125290023202,1,862,143.6666666666666667
"steven_merriss_000_1_1.pst.105.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.105.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.105.xls","Preschedule",23,48,4.4158500213037921,0,4694,204.0869565217391304
"steven_merriss_000_1_1.pst.108.xls","APRIL (1)",1,24,18.6000000000000000,1,110,110.0000000000000000
"steven_merriss_000_1_1.pst.109.xls","APRIL (1)",1,24,18.6000000000000000,1,110,110.0000000000000000
"steven_merriss_000_1_1.pst.110.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.110.xls","Deals",6,84,6.8427947598253275,1,916,152.6666666666666667
"steven_merriss_000_1_1.pst.110.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.110.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.110.xls","Preschedule",25,48,4.4247153099957824,0,4742,189.6800000000000000
"steven_merriss_000_1_1.pst.112.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.112.xls","Deals",6,75,6.5976470588235294,1,850,141.6666666666666667
"steven_merriss_000_1_1.pst.112.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.112.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.112.xls","Preschedule",25,48,4.4255588359342050,0,4742,189.6800000000000000
"steven_merriss_000_1_1.pst.113.xls","APRIL (1)",1,24,18.6000000000000000,1,110,110.0000000000000000
"steven_merriss_000_1_1.pst.114.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.114.xls","Deals",6,94,7.0865191146881288,1,994,165.6666666666666667
"steven_merriss_000_1_1.pst.114.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.114.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.114.xls","Preschedule",26,48,4.4703098106712565,0,4648,178.7692307692307692
"steven_merriss_000_1_1.pst.115.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.115.xls","Deals",6,78,6.9106382978723404,1,940,156.6666666666666667
"steven_merriss_000_1_1.pst.115.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.115.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.115.xls","Preschedule",26,48,4.4909638554216867,0,4648,178.7692307692307692
"steven_merriss_000_1_1.pst.116.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.116.xls","Deals",6,69,6.6818181818181818,1,880,146.6666666666666667
"steven_merriss_000_1_1.pst.116.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"steven_merriss_000_1_1.pst.116.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"steven_merriss_000_1_1.pst.116.xls","Preschedule",26,48,4.4909638554216867,0,4648,178.7692307692307692
"steven_merriss_000_1_1.pst.117.xls","APRIL (1)",1,24,18.6000000000000000,1,110,110.0000000000000000
"steven_merriss_000_1_1.pst.118.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"steven_merriss_000_1_1.pst.118.xls","Deals",6,77,6.7200902934537246,1,886,147.6666666666666667
